rh.aparc.a2009s.volume,rh_G_and_S_frontomargin_volume,rh_G_and_S_occipital_inf_volume,rh_G_and_S_paracentral_volume,rh_G_and_S_subcentral_volume,rh_G_and_S_transv_frontopol_volume,rh_G_and_S_cingul-Ant_volume,rh_G_and_S_cingul-Mid-Ant_volume,rh_G_and_S_cingul-Mid-Post_volume,rh_G_cingul-Post-dorsal_volume,rh_G_cingul-Post-ventral_volume,rh_G_cuneus_volume,rh_G_front_inf-Opercular_volume,rh_G_front_inf-Orbital_volume,rh_G_front_inf-Triangul_volume,rh_G_front_middle_volume,rh_G_front_sup_volume,rh_G_Ins_lg_and_S_cent_ins_volume,rh_G_insular_short_volume,rh_G_occipital_middle_volume,rh_G_occipital_sup_volume,rh_G_oc-temp_lat-fusifor_volume,rh_G_oc-temp_med-Lingual_volume,rh_G_oc-temp_med-Parahip_volume,rh_G_orbital_volume,rh_G_pariet_inf-Angular_volume,rh_G_pariet_inf-Supramar_volume,rh_G_parietal_sup_volume,rh_G_postcentral_volume,rh_G_precentral_volume,rh_G_precuneus_volume,rh_G_rectus_volume,rh_G_subcallosal_volume,rh_G_temp_sup-G_T_transv_volume,rh_G_temp_sup-Lateral_volume,rh_G_temp_sup-Plan_polar_volume,rh_G_temp_sup-Plan_tempo_volume,rh_G_temporal_inf_volume,rh_G_temporal_middle_volume,rh_Lat_Fis-ant-Horizont_volume,rh_Lat_Fis-ant-Vertical_volume,rh_Lat_Fis-post_volume,rh_Pole_occipital_volume,rh_Pole_temporal_volume,rh_S_calcarine_volume,rh_S_central_volume,rh_S_cingul-Marginalis_volume,rh_S_circular_insula_ant_volume,rh_S_circular_insula_inf_volume,rh_S_circular_insula_sup_volume,rh_S_collat_transv_ant_volume,rh_S_collat_transv_post_volume,rh_S_front_inf_volume,rh_S_front_middle_volume,rh_S_front_sup_volume,rh_S_interm_prim-Jensen_volume,rh_S_intrapariet_and_P_trans_volume,rh_S_oc_middle_and_Lunatus_volume,rh_S_oc_sup_and_transversal_volume,rh_S_occipital_ant_volume,rh_S_oc-temp_lat_volume,rh_S_oc-temp_med_and_Lingual_volume,rh_S_orbital_lateral_volume,rh_S_orbital_med-olfact_volume,rh_S_orbital-H_Shaped_volume,rh_S_parieto_occipital_volume,rh_S_pericallosal_volume,rh_S_postcentral_volume,rh_S_precentral-inf-part_volume,rh_S_precentral-sup-part_volume,rh_S_suborbital_volume,rh_S_subparietal_volume,rh_S_temporal_inf_volume,rh_S_temporal_sup_volume,rh_S_temporal_transverse_volume
728454,2635,4077,2933,3209,2909,6931,5099,4211,1692,520,3460,3573,1020,3011,13193,20588,1615,2584,6159,3648,6639,5502,5201,7995,8469,6861,6867,4503,8108,7561,1769,357,881,6063,2466,1910,8245,9879,573,526,2064,5709,6124,4477,4232,2497,1013,2123,2604,2391,881,4318,5496,6443,1081,6053,2365,2715,1709,1597,3716,693,1207,3354,3339,2848,5928,3414,2500,550,2374,2442,12255,511
729254,1737,3167,2084,2595,2972,5324,2875,2805,1347,843,3067,2778,764,2810,10381,17933,1508,2507,5156,2810,5928,4646,3562,5831,5148,5673,3972,3582,6834,5338,1817,637,756,5383,1567,1466,6118,9166,754,275,1851,4350,4861,3077,4072,2277,1191,1905,2361,1844,633,3738,3386,5370,619,4488,1207,2985,2265,1876,3142,744,1524,2125,3288,1643,4443,2858,2222,304,1978,1145,10293,424
729557,1700,2379,2143,2389,1921,4790,2633,2939,1249,654,3175,3856,993,3609,9364,15629,1113,1700,4508,2168,3989,3989,3029,5469,6865,5714,3212,3249,4507,5768,1521,469,790,5030,1360,1911,5673,7868,595,504,2130,3815,5209,3222,3227,2206,864,1776,1990,1532,507,4380,2954,3406,632,3988,1093,2411,1707,916,2768,722,1112,2258,2712,1358,3623,2208,1601,718,1684,1657,10781,637
731140,1934,1878,2401,2727,2724,6169,4078,2940,1443,646,2729,3137,1142,2674,9053,16549,1145,2347,4829,2913,4607,4409,4562,6408,7955,7092,4089,3556,5850,6112,1921,1241,896,5397,1644,1772,5667,9580,660,341,2200,3760,5167,3140,3929,1727,1142,2209,2286,1993,815,3368,3769,4097,1060,5298,477,2469,1508,1721,2716,740,1263,2466,3348,3475,3058,2717,1644,628,2591,1219,11003,627
732243,2037,1904,2082,2377,1928,5796,3130,3389,2137,421,1715,2642,1213,1804,8117,17357,926,2173,4269,3122,5169,4800,4468,6424,7173,5849,5146,4303,6643,7133,1583,601,881,5295,1366,1358,5893,9178,508,224,2322,4359,5554,2962,4216,2699,1367,2007,1845,1581,1203,4023,3554,3748,1168,5337,1285,2684,1809,1978,4778,883,1266,2718,1672,1925,3407,2902,1651,661,3434,1899,9537,395
733548,1736,2343,1906,2108,2382,5629,3245,2956,1474,454,2829,3436,1047,3189,8685,16883,1347,1411,3577,3360,4451,4868,3163,5815,6558,5827,4394,2940,5422,5494,1548,572,928,4738,1493,1674,7459,7851,605,348,2452,4461,4746,4104,3481,2088,1034,2274,2185,1499,810,3174,2038,4838,544,4647,877,2664,937,1395,3148,495,999,2368,3045,1264,2927,2147,2216,769,1790,1597,8854,337
734045,2355,3210,2272,3339,3145,6369,3032,3864,1282,594,3683,3072,1225,3159,9805,16902,1305,2313,4990,3986,5688,5803,3239,8026,7987,5883,5233,4161,7210,5014,1789,482,1022,5906,1416,1755,5340,10920,676,522,2303,3980,6112,3413,4458,2469,1116,2346,2803,1510,878,2750,3607,5099,567,5516,1172,2053,1848,1713,3630,708,1462,3137,3699,1726,3545,2262,2013,1083,1351,1954,12589,415
734247,1635,2542,2006,2583,2139,7151,3352,2921,1507,579,3868,2759,799,3111,10823,17796,1502,2209,4686,3260,6584,5070,4225,6420,6506,6287,4799,4796,6743,6622,1698,987,1136,5837,2512,1216,7398,10031,442,655,1801,4568,6174,3446,4013,1969,1032,1970,2568,2048,921,3571,4829,5321,527,4867,1005,2301,1404,1771,3379,857,1598,2891,3824,4535,3814,2477,2728,539,2119,2542,10889,440
735148,2637,2030,2728,3056,3020,7389,3926,3892,1623,707,4382,3587,1320,4510,9567,22674,1877,2508,5339,2995,6211,4964,3888,7664,9884,6030,4928,3205,7358,5882,1953,522,919,7018,1831,1727,9012,9275,1060,620,2288,4062,6516,3607,4833,2394,1261,2579,2827,2023,705,3629,3546,4433,1975,6782,1503,2320,1508,2128,4142,1349,1389,3290,4517,2053,2577,2671,2544,543,1798,2297,12760,320
737960,2176,2616,1847,3536,2612,6377,3836,2989,1229,772,3245,3872,990,2880,10469,17455,1234,1845,5773,3054,3824,6415,4079,5875,7103,7523,6301,4364,5949,6375,1461,666,932,4151,1818,1527,7301,9766,605,428,1964,4643,5896,3430,3501,2160,1035,1968,2050,1900,843,3719,3411,5126,1153,4939,2024,2150,1220,766,3248,485,1085,2368,3797,1371,3915,2867,2442,1139,2283,2614,9582,540
742549,2673,2857,2340,3634,3253,8447,3808,2841,1574,544,3177,3839,969,1855,12705,19500,1395,2583,6987,2602,6606,4651,4970,7235,7326,7396,5688,4442,6436,6211,1784,369,801,6151,1839,1315,9298,9205,635,311,1756,4956,5814,2478,4338,2387,990,2406,2570,2201,584,3917,4594,5797,1565,5201,2513,1768,2015,2186,4393,946,1357,3413,4098,1881,4679,3531,2065,874,2639,4327,14065,458
744553,2099,1931,1873,3013,2362,5834,3173,2618,1172,726,2691,2784,1256,2393,9327,16428,943,1739,5397,2815,4419,4645,4334,6465,6110,6884,4044,3702,6519,5906,1461,611,960,5350,1326,1832,8689,7408,540,515,2321,3678,5571,3079,4140,1916,1117,2507,1876,2590,559,3479,3524,4230,317,4618,1205,2592,1643,1633,3071,1005,1250,2429,2431,1027,3728,2080,2576,481,2453,1351,9173,488
745555,2187,2023,2130,2992,1572,5768,3266,2600,1125,489,2377,2840,903,2592,8515,13647,1185,1639,4327,2745,5225,3494,3853,6664,6650,4904,3443,3367,4889,5299,1497,442,680,5741,1897,1569,5903,7450,564,307,2048,3431,5531,2168,3642,1713,822,1724,1929,1463,444,2570,2710,3167,475,4501,815,2329,1812,1583,2680,572,1212,2195,2647,1546,2701,1915,1513,303,1788,1721,10073,323
748258,1867,2335,1901,2693,2829,6430,3541,2904,1334,753,3898,3075,970,1874,8516,14954,697,1638,4687,3076,3382,5967,4557,6414,7326,5564,5460,3157,5725,5242,1614,196,684,4849,1886,1142,6887,7659,536,260,2042,4412,4840,4418,3639,2072,923,1728,2217,1537,770,3659,3065,3622,666,4742,1214,2122,1256,1217,2881,775,995,2137,2765,1136,2903,2337,2103,388,1415,2539,9852,541
748662,1516,2093,2397,2165,2826,5274,3217,2615,1186,469,2580,2821,1066,2544,10172,15166,1127,1371,4489,3099,3480,4520,3261,5494,7794,4684,3648,3638,5780,5410,1677,262,669,3825,1747,1476,7293,7138,561,341,1986,3706,4390,2891,3804,1947,1017,1541,1845,1205,695,3030,3699,4163,387,5671,1229,2296,1049,1371,2694,529,966,2278,2859,1463,2895,1873,2072,443,1620,1626,9422,276
749058,2628,2990,2489,3577,3692,8469,4630,4910,1844,882,4482,4894,1227,4241,17127,22741,1628,2354,5473,3435,7316,5738,4348,9329,10079,7011,5634,4285,8611,6590,2054,1131,1514,7246,3259,2084,10262,11658,1148,687,2404,5053,6743,4970,5105,2353,1846,3149,3363,2789,845,5857,4702,7444,529,5394,1749,2874,1592,1986,3203,1050,1670,3661,4544,2805,4513,3334,3613,746,2774,3119,18695,606
749361,2404,3191,1775,3016,2193,6628,3352,2936,1880,637,2078,4787,846,3723,9222,17051,1176,2087,5226,2251,5095,5572,3992,7310,6994,5831,4559,3326,6306,7279,1727,456,1111,6324,2075,2118,6341,9649,1107,580,2033,5376,5655,3585,3999,2620,1215,2281,2595,1522,583,3849,3808,4465,779,4985,2003,1858,1622,1299,4142,820,1466,3224,2324,1253,3705,2904,1896,612,4437,1936,10768,540
751348,2320,2756,2632,3814,2849,7520,4184,3147,2240,802,4321,4318,887,1980,12325,19699,1195,2381,6439,3755,7837,5033,4522,8025,7294,7444,5298,4419,6996,6726,1631,554,1237,6944,2120,2460,6734,11082,514,253,2251,5145,5994,4369,4378,2353,1280,2371,2722,2588,989,3863,3949,5857,952,6035,1663,2683,1634,2053,4430,600,1461,3199,3706,1601,5254,2598,1970,1102,2257,2295,13071,551
751550,2392,2626,2398,2812,2544,6264,3341,2540,1415,696,3589,3671,968,2683,10523,16686,1294,2753,5864,3060,5755,4327,4307,7103,6846,6327,4451,4004,6946,7233,1580,213,716,6212,1797,1377,6409,9315,860,540,2036,4898,5551,3195,4440,2082,1138,2385,2460,1469,597,3513,3286,5324,250,5144,1868,2209,2861,1957,3704,429,1253,3104,2806,1593,3432,2341,2469,756,2917,2043,11131,464
753150,2327,2802,3019,4152,3119,6464,4828,3546,1723,604,4093,4063,885,3020,11817,18080,1539,2149,5930,3729,6364,5903,4225,7915,7217,6521,4411,5262,6684,6714,1959,1297,1427,5654,2591,2331,8245,11545,689,634,2489,5600,6186,3667,4874,2058,1136,2456,2617,2329,582,4733,5227,5930,980,5214,1517,2962,2066,2059,4561,524,1430,2824,3780,3007,3633,3313,3048,823,3032,2716,11591,490
753251,2535,3514,2498,3852,3007,7259,3659,3448,2727,1059,4348,5049,1173,4257,11430,19804,1734,2699,6217,4652,6175,6457,5603,8381,9998,7253,6190,4869,7636,7321,2095,638,1490,6851,2428,1951,8813,11136,957,422,2353,5273,7460,4473,4705,1738,1400,2611,2961,2525,771,5519,5269,5405,726,6996,1476,3107,1144,2356,4163,1147,1545,2842,4175,2826,4600,4163,2217,651,3064,2874,15156,572
756055,2400,2346,2095,2345,2502,6104,3325,2474,1143,530,2760,2848,1153,3207,9896,16857,1267,2217,4722,3025,4540,3903,3653,5817,7247,5456,4815,2968,6674,4981,1502,649,915,5258,1238,1582,5146,6828,695,353,1958,4704,4462,2531,3015,1660,1020,2018,2281,2004,715,2654,3171,3920,672,4820,1376,1699,931,1548,2797,571,1583,2686,3206,1356,3321,2822,2694,427,1397,1337,9475,434
757764,1813,1741,1767,2132,1841,4685,2648,2309,1135,393,2691,2558,936,1899,7347,15455,896,1433,4165,2507,3488,4611,4022,5485,4920,5659,4160,2681,4954,4866,1672,93,749,4422,1719,1433,6391,7052,444,140,2252,3081,6104,2767,3585,1466,900,1879,1866,1602,587,3189,2186,3381,930,4185,932,1707,1083,855,2505,880,970,2136,3075,1316,3077,2721,1708,419,1638,1854,7484,488
759869,2332,3164,2134,3512,2345,6730,4027,3647,2088,1072,4070,4754,1430,2647,10036,18712,1327,2623,6489,3840,7323,6110,3899,8309,8661,7485,6003,4199,7066,6562,2232,781,1227,5577,2336,2307,9645,9936,774,406,2408,5325,6748,4366,3670,2600,1276,2508,2427,2793,844,3916,4868,5698,685,5266,1906,2253,1596,2066,3807,958,1490,3394,4137,2397,4340,3484,2212,525,2783,2523,11628,652
760551,1591,2606,2201,2216,2823,6663,3356,2607,1303,753,3131,2899,779,2009,9899,14959,1282,1808,4537,2928,3757,5143,3723,6068,6413,5370,4546,3109,6702,5049,1752,440,632,5180,1875,1356,8078,8159,622,216,1803,4084,5255,3575,3763,1852,918,2030,1841,2320,812,3185,3652,4026,626,4401,1146,2715,1609,1292,2633,678,1242,2191,2738,1226,3250,2648,2267,212,1880,1763,8681,405
761957,2172,3679,2056,2404,3164,5284,3586,3061,1426,540,3052,3799,641,2554,8496,15242,1056,1525,5812,2864,5788,5244,3115,6374,7816,5795,4208,3335,4739,5383,1348,634,643,5882,1461,1128,7213,9415,685,259,1957,4009,5494,3784,3557,2071,915,1877,2093,1419,859,3501,4003,5040,855,4603,1503,2245,871,1278,2822,650,1174,2780,2879,1414,3091,2010,1598,630,1745,1783,11877,647
763557,1677,2488,2308,3618,2443,5637,2629,2769,1622,560,2803,2823,775,3457,8077,17450,1341,2184,4398,2780,5966,5487,3033,6526,7951,8059,4268,3390,6449,5123,1815,727,861,4873,1911,1982,6998,10171,599,674,2543,4618,5837,4066,3695,2303,1049,2038,2522,1420,1262,3397,3768,3836,1967,5330,1489,1604,1809,2170,3114,663,1512,2314,3333,1857,3226,1601,2995,897,1382,1579,9500,400
765056,3021,3959,2429,3040,4019,8159,3939,4338,2480,845,4668,4128,1453,2675,14012,23861,1637,3070,9422,3615,7185,5914,4994,8915,8221,8903,5781,5367,6924,8640,1918,483,1210,7047,3229,1701,11983,12889,1246,278,2492,4787,6883,4608,5081,2146,1558,2364,2593,2518,1413,5253,5626,6584,1496,6758,2533,2548,2438,2899,3779,1243,1802,3648,5284,1683,4086,3821,2042,586,2991,4259,14427,300
765864,2248,2209,2308,3525,2408,5767,3328,3311,1601,731,3625,3646,1073,2719,11323,16867,1351,1741,5473,4102,5184,6886,4826,7458,5689,6982,5434,4336,8443,7216,1845,674,1123,6674,1887,2142,7381,9043,566,303,2221,4279,6165,3159,4583,2029,1423,2392,2214,2118,1093,4181,4307,6528,726,5287,1509,2216,1367,1675,3307,605,1499,3293,3311,1244,3199,3937,3218,476,2806,1744,12262,600
766563,2758,2944,2638,3115,3255,8727,4559,3756,1732,691,4307,3411,967,3189,13090,21409,1515,2215,6879,3172,7017,6361,3893,9290,8737,7691,6289,4382,6758,8147,2007,1139,1130,5199,2908,1986,9042,11435,546,635,2397,6028,6490,4224,4434,2486,1215,1921,2744,2416,1427,4449,6390,5447,511,7011,1766,2619,1367,1586,4711,925,1850,3560,5251,2247,3978,3534,2575,722,2624,3883,11984,555
767464,2152,2199,2275,2811,2389,4970,3261,3453,997,575,3112,3430,755,2772,9020,14881,860,1565,4145,2344,5337,4845,2857,6325,7102,5185,3767,3304,4487,5888,1683,440,842,4973,1294,1684,6120,7716,452,390,2476,4829,5735,3679,3439,2074,760,2095,2223,1790,925,3503,2914,4210,282,4796,1257,1815,1236,1427,3603,708,1123,2099,2702,1307,2600,2182,1659,1018,1733,1432,10253,508
769064,2342,2642,1842,3369,2462,6275,3478,2646,1872,683,3145,3519,735,3324,11486,18770,1198,1824,5822,3092,4996,4848,3471,6898,7379,6588,4474,3962,7338,6166,1675,148,1081,6126,1160,1889,7295,9843,897,702,1976,4061,5173,2914,4076,2151,835,2635,2064,1631,552,3608,3710,4678,966,5077,2237,2975,1152,1445,2694,640,1426,3303,3153,2635,3774,2754,2242,535,2812,2208,11008,428
770352,2266,2795,2269,2924,2274,7581,3476,2641,1203,829,3369,3473,1010,3578,8921,17516,1052,1805,4598,3564,3558,6488,3822,6942,6064,6967,4867,4196,6327,5986,1797,161,793,3727,2313,1305,8156,8694,573,390,2041,5257,5748,5460,3989,1483,1083,2184,2124,2525,887,3925,2392,3831,928,4063,1278,2736,1025,1492,2453,665,1261,2862,3582,1646,4052,2879,2262,602,1726,2313,9472,535
771354,2287,2598,2177,2531,2847,5854,3732,3699,1149,998,4124,3505,1319,2486,8456,17261,911,2108,4739,3644,3832,6181,3336,8226,6679,6004,4575,3365,7216,5709,2047,254,641,4970,1871,1430,4999,9397,604,320,2061,5482,6344,4810,3609,1990,1272,2033,2075,1901,1285,4381,3495,3731,567,5776,2225,2688,1364,1401,3768,1279,1235,3240,3127,2758,3360,2653,2340,450,2020,1553,12209,483
773257,2325,2616,2105,2615,2432,6030,4502,3168,1475,654,3238,3144,700,2460,12186,17484,1380,2170,5472,3760,5450,4779,4654,7779,10116,5528,4178,3362,7025,5857,1762,552,974,4986,1972,1574,9201,10482,792,395,2026,4154,6144,3480,4233,2334,1305,2020,2136,1939,1136,3595,4106,5053,808,5260,1912,2300,1167,1724,3375,709,1554,3303,2599,1972,2795,2823,2643,1048,2287,2942,11998,408
774663,2077,2815,2267,3399,3250,7579,3853,3350,2320,641,4693,4249,1762,4130,11815,20779,1142,2534,5852,3361,5943,5705,5384,8252,10829,7139,5648,5681,7397,8201,2193,962,899,5880,2014,2683,8882,8501,591,430,3199,6505,5273,3727,4889,2041,1456,2568,2581,2785,1319,4765,6057,5720,517,6605,1405,2971,1826,1938,3256,1068,1487,3273,4458,1574,3064,3374,1875,705,3690,3111,12432,539
779370,2440,3842,2524,3193,3270,7196,3491,3428,1971,878,4566,4121,1052,3557,14117,20112,1782,2240,7090,3576,4900,6165,5676,8029,6787,6790,5386,4053,7131,6834,1926,896,941,6330,2354,1890,7606,11239,908,472,2075,5518,5873,4702,3953,2245,1146,2233,3134,2488,1396,4552,4088,5524,599,4747,2319,2976,1608,1009,3773,1034,1827,3638,3794,2416,4054,3356,2447,564,2034,2718,12791,426
782157,1758,2035,2052,2661,2606,5870,2851,2365,1210,636,3118,2900,817,1897,9268,15579,1140,1666,4130,3805,5188,3462,3577,5244,5280,7789,4826,3526,5059,5592,1519,125,742,4721,1769,1873,6335,7479,759,223,2041,4262,4188,3248,3872,1669,912,1425,1777,1822,688,3104,4397,4360,779,4668,1672,2750,1454,1578,3260,641,993,2604,3572,1263,3668,2153,2075,505,2098,2026,8724,309
782561,1937,2324,2181,3547,2928,4865,3162,3242,1367,631,2793,3301,749,2749,8615,16395,1217,1664,4775,2901,4907,4448,4145,6441,8043,6424,4881,4198,6448,6389,1752,381,848,5064,1793,1439,6803,9109,563,372,2030,3654,5661,3515,4030,2040,1050,1969,2302,2339,554,3280,3798,4583,820,5515,1366,2483,1005,1451,3130,566,1370,1996,3798,2184,3698,3054,1717,463,2374,1844,9744,460
783462,2414,2719,2157,3279,2445,6245,3424,3695,1680,719,3571,3212,1076,3278,11270,20466,1763,2366,5031,3777,6807,5615,3767,7301,7866,8313,4936,4197,7910,6508,2072,730,804,5697,2128,2304,7546,11835,880,400,2235,5283,5164,3951,4705,2656,847,2254,2614,1945,1090,4502,4947,5451,901,5998,1177,2956,816,2215,3492,1081,1623,3298,4135,1588,2716,3390,2824,524,2328,2583,11096,432
784565,2681,3077,2623,3577,2423,7720,4751,3739,1579,831,3602,3418,1131,2568,12990,18825,1064,2263,5525,3788,5232,5516,3644,7459,8708,7768,4456,4783,6567,7101,1990,336,1055,6025,2167,2057,7225,10680,482,295,2720,3692,7516,3224,4505,2593,1192,2447,2233,1708,1097,4138,3728,5443,734,5933,1509,2958,825,1784,3683,1317,1421,3088,4927,1723,4930,3285,2228,609,2298,1873,11796,504
786569,2635,2674,2330,2456,3305,6458,2872,2352,1526,781,3666,4234,1162,3736,8859,19084,1699,1582,5522,2821,4012,4937,4420,7061,8646,7172,4253,3341,6096,5937,1912,495,926,5558,2526,1351,8263,10377,645,305,2131,4552,4766,3829,3726,1814,1195,1898,2784,2423,763,3070,3988,4677,923,5366,1224,2671,1222,1413,3184,446,1070,2539,3672,1691,3117,2706,1907,690,2755,2565,11230,585
788674,1913,3136,2444,2775,2937,6599,3900,3192,2003,677,3197,4298,948,2448,10711,17010,1603,1667,4501,3565,4492,5560,4756,6321,7037,6599,4858,3977,5927,6399,2019,661,816,5322,1792,1470,7513,9264,443,341,2115,4833,5869,4707,4041,1841,992,1917,2326,2217,717,3328,3255,4778,913,4527,1160,2478,1074,1674,2904,725,1409,2234,3597,1704,3882,3527,2112,742,1981,2109,11313,616
788876,2191,2150,1671,1931,1617,5270,3239,2325,1498,443,2383,2457,1072,2262,8059,16262,902,1794,3356,2614,4562,3780,2630,6351,6750,5245,4335,2890,5833,5167,1953,357,636,5190,1624,1006,5859,7500,390,234,1563,3476,4181,2903,3476,1818,1077,2014,1835,1368,1100,3225,2809,3960,739,4272,692,1692,1184,1458,2513,769,1279,2761,3189,1470,2721,1959,2592,398,1503,2095,9367,466
789373,2317,3686,2306,3194,2853,6990,3982,3362,2013,646,3710,3209,1127,3081,10428,20872,1279,2222,5140,3781,3859,5882,5322,7364,8529,7962,6229,4211,6718,6952,1730,269,1225,6427,1569,1474,8345,7885,971,389,1949,5020,6458,4868,4291,2343,1242,2032,2236,2205,1051,4313,3182,4106,1203,6191,1893,2930,1025,1798,3718,1011,1400,2963,4133,2047,3338,2760,2145,808,1657,2490,12397,629
792564,1990,2339,2337,2633,2770,7246,3996,3550,1579,539,3545,3593,602,2590,9605,16341,1171,1898,5662,3803,4871,6210,4234,6619,7458,6885,5777,4192,6977,5851,2124,477,877,5039,2158,1619,7693,10169,558,561,2242,4043,6332,3285,4803,2298,1131,2110,2557,1844,749,3409,6318,6569,802,6090,1675,2680,1267,1357,3437,925,1533,2642,3651,1920,3879,2320,2226,576,3300,2285,12823,310
792766,1385,3614,2815,2754,1975,5888,3604,2773,1522,1019,4303,3493,888,3088,10886,16816,1186,2045,4194,3685,4972,6551,4004,7047,8067,6045,6203,4327,6776,6744,2074,439,1404,5003,1704,1932,6750,8623,697,401,2548,4789,5771,5304,4238,2090,1195,2334,2431,2198,1347,3488,3817,5189,836,5858,943,2412,1655,1375,3045,686,1304,2471,3379,1542,4179,2100,2477,601,2169,2443,9508,467
792867,2044,3142,2204,2741,2857,6130,3636,2576,2042,785,4500,4045,1053,3037,9710,17028,1205,2487,5321,3296,6482,5926,4433,7103,8369,7164,6449,4597,8042,7380,1683,427,893,5273,1830,1247,9003,7912,606,450,2200,6552,6033,4240,5273,1974,1365,2331,2211,2039,1023,4324,3969,4650,714,5646,1673,2688,2065,1893,3958,809,1461,2702,4181,1707,3636,3363,2066,562,2855,2823,9964,698
793465,2330,3106,2010,2923,3557,7463,3180,3352,2129,483,3864,4862,1059,3675,9604,20532,1558,2501,5279,3624,6156,5255,5184,7879,9036,7413,4615,4132,7298,5630,1687,588,1251,6498,1899,1612,7575,10027,891,853,2000,5689,5489,4455,4738,2260,1476,2580,2972,2803,1143,4146,3618,4821,478,5428,2131,2609,1232,2508,3433,830,1147,3282,3529,2045,3519,3238,2614,1121,2026,2177,13310,538
800941,2483,3917,2987,3375,2949,6385,3807,3278,1411,661,3906,4852,851,2737,12459,20865,1233,2151,5368,3350,4432,5516,4766,7078,6830,8662,6081,4568,6798,8197,1928,812,1083,5687,2743,2321,9244,10193,821,364,2586,5283,7022,4217,4137,2466,1014,2335,2371,2534,1074,4255,3772,5351,1330,6225,1549,2181,1411,1551,3520,946,1782,2958,3942,1334,4358,3294,2599,714,2069,2672,13626,604
802844,2146,2681,2600,3167,1947,5659,3379,2659,1584,799,3211,3047,604,2275,12424,16688,1164,2095,4715,2554,5122,4431,3578,6383,7173,5266,4228,3659,6384,6129,1572,598,726,5271,1210,1572,6956,8525,743,359,2080,4641,4901,3539,4216,2046,1007,2058,2196,1817,364,4285,3649,4425,459,4792,977,2144,1611,1380,2562,1129,1442,2660,3044,1280,2321,2457,1853,597,2953,2008,11596,390
803240,1869,2395,1642,3167,1985,6590,3015,3300,2036,511,2978,4199,1155,3520,11509,18431,1452,2413,6024,3339,5331,5878,4828,6990,8217,7754,4561,4002,7407,6492,1606,802,722,5099,1881,1750,7974,9608,789,409,1880,4481,5401,3329,3999,2182,1424,2361,2542,2362,705,4093,4087,5008,832,5102,2041,2757,979,2250,3854,579,1495,2627,4261,1571,3584,2722,2429,655,2414,1999,11717,588
804646,2271,3813,3102,3670,2367,6470,3565,3150,1465,518,3959,4123,1209,3308,11022,19638,1151,1967,4832,3538,4726,4931,3590,6875,6441,6742,5835,3804,7808,5896,1925,880,1262,6579,2345,2082,9045,9884,626,361,2383,5081,5716,3308,4831,2440,1135,2559,2578,1946,845,4008,5709,6306,919,5878,1829,1898,1798,1294,3310,638,1543,2756,3776,1898,3315,2755,4095,603,2356,2644,9600,802
809252,2445,3542,2158,2901,3053,7272,3114,3526,1973,619,2655,4100,735,2754,12592,19642,1579,1816,5922,3624,5764,5381,4927,7862,8290,6716,6270,4111,6020,7305,2225,570,1231,5990,1789,2489,6502,9873,811,265,2498,4848,6126,3226,4043,2444,1377,2058,2575,2917,690,3959,3765,4962,727,5267,1608,2048,1223,1555,3427,1050,1632,2951,2954,1434,3599,3893,1748,900,2617,2394,11522,636
810439,2522,3988,2803,3954,3203,6954,4141,3522,1540,790,4250,5237,1081,3520,15003,21567,1364,2301,5235,4323,5144,6578,4124,7111,10509,7003,5744,5431,8466,8367,2014,383,1303,6303,2097,1836,9431,10533,641,369,2167,5456,6224,5239,4385,1799,830,2405,2495,2196,838,5493,4532,4726,410,5766,1511,2889,1218,2163,3420,810,1564,3306,2924,1870,4536,2655,2223,634,2482,2405,11133,563
810843,2055,2720,2054,3141,2751,5657,3403,2900,1247,627,3062,3452,957,2796,9999,20403,1353,2186,5204,2714,4856,4566,4763,7060,7814,6661,5715,3522,6348,6747,1793,310,848,5318,1996,2096,9425,10043,987,579,2312,5157,5201,3438,3496,2035,1152,2538,2447,2531,1218,3828,3305,5393,417,4698,1712,2270,1965,1803,2684,721,1189,3072,3631,1387,3409,2821,2963,532,3073,2370,10862,495
812746,2159,2514,2705,4289,3059,7133,3644,3321,1836,1050,4005,4237,1143,3775,9811,19421,1133,2495,6432,4580,5312,5937,4859,7423,10064,8421,5428,4249,7099,7829,1921,275,1010,5598,1806,1868,10708,11155,800,784,2681,4187,6330,4174,4375,1972,1304,2680,2737,2544,624,5003,4200,5588,842,5756,1799,3578,2169,1710,3332,1024,1414,3272,4418,1588,5045,2862,2575,775,2734,2128,14860,565
814548,2512,2524,2564,2926,2383,5185,3101,3270,1106,670,2215,3510,777,1661,6962,14645,1006,1379,4681,3049,4504,4956,3999,6529,7005,7259,3767,3576,6568,4453,1342,631,982,4379,1770,1405,6044,7676,501,225,1911,4397,4865,3316,4073,1789,1354,1971,2019,2321,728,3583,2955,2872,573,4728,1695,1983,1300,1969,2397,628,1347,2648,3112,1813,3479,2022,1413,679,1527,1637,9282,508
814649,2253,3057,2513,3324,3301,8315,3658,3395,1699,712,4537,3631,1267,2080,12554,21523,1407,2146,5665,4194,4917,5827,5357,8213,8161,8427,5196,4098,8374,5657,1659,713,1178,6896,2573,2115,8351,9278,660,616,2140,4758,5876,3939,4468,2060,1167,2675,2645,3116,1116,2900,4612,5736,544,6217,1561,3019,895,1849,3979,1004,1574,3226,3927,1507,4235,3232,3111,899,1791,2149,12759,583
